VacancyPost,LinkToJV,ScrapeDate,ScrapeTime,Firm,PostDate,VacancySite,SourceLink,Content
Nabavnik m/ž,https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Nabavnik-87033.php,22.02.2018,04:00,Siliko d.o.o., Objavljeno: 15.02.2018 , Kraj dela: Vrhnika,https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Nabavnik-87033.php,"\nV Siliku zaradi širitve poslovanja in rasti obsega novih naročil v svojo ekipo vabimo novo sodelavko ali sodelavca za zasedbo pozicije NABAVNIK (m/ž).\nVeč o podjetju\n\n\nSiliko d.o.o.\nGlavna dejavnost\nProizvodnja izdelkov iz gume.\nLeto ustanovitve\n1993\nPredstavitev podjetja\nV družbi Siliko se z izdelovanjem gumi-tehničnih izdelkov ukvarjamo že 20 let. V tem obdobju se je naš proizvodni program razširil in danes obsega dejavnosti, s katerimi lahko kupcu ponudimo celovito storitev od idejne zasnove, konstrukcije in izdelave orodja do velikoserijske proizvodnje.\n\nNaše glavne dejavnosti so:\n\n- razvoj gumi-tehničnih izdelkov,\n- konstrukcija in izdelava orodij za brizganje gume,\n- proizvodnja izdelkov iz gume, kombinacije kovina-guma in kombinacije plastika-guma,\n- proizvodnja izdelkov iz tekočega silikona in plastike.\n\nSmo med največjimi proizvajalci gumi-tehničnih izdelkov na slovenskem trgu. 60% vse proizvodnje izvozimo na trg Evropske unije, predvsem kupcem nemške avtomobilske industrije.\n\nHkrati smo pomemben dobavitelj industriji bele tehnike na slovenskem trgu (Gorenje, Liv Postojna), sodelujemo pa tudi s partnerji na področju elektroindustrije, sanitarne industrije in gradbene industrije.\n\nZ vrhunsko tehnologijo, znanjem in izkušnjami strokovnjakov stremimo k odličnosti izdelkov in preseganju pričakovanj kupcev.\nŠtevilo zaposlenih\n250 - 500\nPoslanstvo in vizija\nPOSLANSTVO:\n\nProizvajamo kakovostne gumi-tehnične, silikonske in plastične izdelke ter orodja za njihovo izdelavo.\n\nPri tem uporabljamo vrhunsko tehnologijo, znanje in izkušnje, kupcu pa zagotavljamo kakovost, fleksibilnost in celovito podporo  od idejne zasnove do serijske proizvodnje.\n\nVIZIJA:\n\nPostati pomemben evropski dobavitelj malo in velikoserijskih gumi-tehničnih izdelkov za industrijo osebnih in tovornih vozil ter za industrijo bele tehnike.\n\nUveljaviti lastno blagovno znamko, ki bo prepoznavna po inovativnosti, strokovnosti in kakovosti.\n\nVREDNOTE:\n\nZadovoljstvo kupca:\n\nNaše glavno vodilo je zadovoljen kupec, ki mu zagotavljamo visoko kakovostne izdelke, tehnološko dovršenost in najvišjo stopnjo fleksibilnosti.\n\nOdličnost:\n\nLe z odličnostjo lahko izpolnjujemo in presegamo pričakovanja kupcev.\n\nPripadnost delu:\n\nNajboljše rešitve in skupne cilje lahko dosegamo z visoko pripadnostjo delu, medsebojnim sodelovanjem in skupinskim delom.\n\nSocialna varnost zaposlenih:\n\nZ uspešnim poslovanjem in rastjo podjetja omogočamo napredek in razvoj družbenega okolja v katerem delujemo, hkrati pa zaposlenim zagotavljamo socialno varnost in osebnostni razvoj.\nCilji in usmeritve\nKakovost izdelkov in spremljajočih storitev je naše glavno vodilo v vseh fazah poslovnega in proizvodnega procesa.\n\nSkrb za izboljšanje kakovosti izdelkov in storitev je naša trajna zaveza in stalnica v našem poslovanju. S sistemom kakovosti stremimo k optimiranju vseh procesov v podjetju, z nenehnim vrednotenjem učinkov ter morebitnimi korektivnimi in preventivnimi ukrepi pa stremimo k vedno novim izboljšavam.\n\nIzpolnjujemo zahteve standardov ISO 9001 ter avtomobilskega standarda ISO TS 16949. Skladno s specifikami standarda ISO/TS 16949 so vse poslovne in proizvodne funkcije v podjetju certificirane po ISO TS 16949, razen orodjarne, ki ne more biti certificirana po ISO/TS 16949 in je zato je certificirana po ISO 9001.\n\nS politiko poslovanja, skladnega z okoljem, v katerem delujemo, smo se zavezali k skrbi za čim manjše obremenjevanje okolja, kar potrjujemo tudi s pridobitvijo standarda ISO 14001. V sled tega med drugim skrbimo za varčno porabo energije z energetsko varčnimi stroji, ogrevanjem proizvodnih prostorov z izmenjevalci toplega zraka in zaprtim sistemom kroženja hladilne vode v proizvodnji.\n\nVsi procesi od razvoja do izdelave potekajo po omenjenih standardih in njihovo stalno izboljševanje je naša obveza in hkrati garancija kupcu.\nStoritve ali proizvodi\nIzdelujemo malo in veliko serijske izdelke za avtomobilsko industrijo, belo tehniko, gradbeništvo, sanitarno tehniko, strojne inštalacije, živilsko industrijo ipd.\n\nArtikli so lahko izdelani le iz gume , ali pa gre za kombinacijo gume in kovine ali gume in plastike. Hkrati izdelujemo izdelke iz tekočega silikona (LSR) in plastike, pri čemer nam tehnologija omogoča izdelavo večkomponentnih artiklov - npr. kombinacija hkratnega brizganja silikona in plastike (2K).\n\nPredstavljeni izdelki so le predstavitveni, saj vam na podlagi vašega povpraševanja izdelamo izdelke in ustrezno orodje za njihovo izdelavo po vaših zahtevah.\n\n\n\nOpis delovnega mesta\n\nNaloge in odgovornosti:\n\npriprava povpraševanj in iskanje novih dobaviteljev za grupe kovinski polizdelkov, termoplastičnih in LSR orodij,\nkoordinacija izdelave izdelkov pri kooperantih,\npriprava komercialnih pogodb, ciljnih PPM dogovorov, sporazumov,\npogajanja o količinah, rokih, cenah, dobavah,\nsodelovanje pri reševanju reklamacij,\nsprejem in obdelava naročil za potrebe projektne pisarne (za grupe kovinskih polizdelkov, termoplastičnih in LSR orodij),\nskrb za pravočasno in ustrezno dobavo materiala in usklajevanje zamud dobav s planerjem proizvodnje in prodajo,\nskrb za gospodarno ravnanje na celotnem področju nabave,\nprezentacije procesa nabave ob presojah kupcev,\nspremljanje, ocenjevanje in skrb za razvoj dobaviteljev,\nizdelavo in spremljanje kriterijev za kvalifikacijo novih dobaviteljev,\nspremljanje merljivih ciljev nabave,\norganizacijo presoj pri dobaviteljih,\npomoč operativni nabavi,\nsodelovanje pri inventuri materiala, blaga in izdelkov,\nskrb za varno delo in čistočo delovnega mesta,\nizvajanje vseh ostalih del, navedenih v vsakokrat veljavnem poslovniku kakovosti,\nopravljanje drugih del po navodilih nadrejenega.\n\n\nPričakujemo\n\nPričakujemo:\n\nizobrazbo strojne ali druge ustrezne tehnične smeri (zelo zaželeno, ni pa pogoj),\nvsaj 3 leta izkušenj na podobnih delovnih mestih,\nveselje do dela s strankami, prodajno naravnanost in komunikacijsko spretnost,\nsuveren nastop, pogajalske spretnosti in sposobnost reševanja konfliktov,\nodgovornost, organiziranost, natančnost in pripadnost delu,\ntekoče znanje angleščine (znanje nemščine predstavlja prednost),\nobvladovanje osnovnih programov MS Office,\nvozniški izpit B kategorije.\n\n\nPonujamo\n\nPonujamo:\n\nzaposlitev v uspešnem, povezanem in rastočem kolektivu,\nzanimivo in dinamično delo s partnerji iz avtomobilske industrije,\nstrokovno rast, profesionalni razvoj ter nabiranje izkušenj v mednarodnem okolju,\nzaposlitev za nedoločen čas s 6-mesečnim poskusnim delom,\nredno in stimulativno plačilo (plača, stimulacije, 13. plača),\nurejeno delovno okolje v novih poslovnih prostorih na Vrhniki.\n\n\n\n\n"
Nabavnik elektronskih komponent m/ž,https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Nabavnik-elektronskih-komponent-86652.php,22.02.2018,04:01,KataleaConsulting d.o.o., Objavljeno: 09.02.2018 , Kraj dela: osrednja Slovenija,https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Nabavnik-elektronskih-komponent-86652.php,"\nZa zelo uspešno in mednarodno priznano podjetje, ki deluje na področju avtomobilske proizvodnje iščemo izkušene in tehnično podkovane kandidate za delovno mesto NABAVNIKA ELEKTRONSKIH KOMPONENT (m/ž).\n\nVeč o podjetju\n\n\nKataleaConsulting d.o.o.\n\n\n\nOpis delovnega mesta\n\nNaloge in odgovornosti:\n\npripravljanje povpraševanj in izbira dobaviteljev,\nkomuniciranje z dobavitelji ter pripravljanje in sklepanje pogodb,\nrazvoj in vzdrževanje poslovnih odnosov s ključnimi partnerji doma in v tujini,\nsodelovanje pri reševanju reklamacij,\nsodelovanje v projektnih skupinah ter sledenje novostim na delovnem področju.\n\n\n\nDelovni čas:\npolni delovni čas\n\nPričakujemo\n\nPričakujemo:\n\nV., VI., VII. stopnja izobrazbe elektro ali strojne smeri,\npoznavanje trga električnih komponent je pogoj,\nvsaj 3 leta delovnih izkušenj,\nsposobnost kreativnega razmišljanja,\npoznavanje in razumevanje tehnoloških trendov,\naktivno znanje angleškega jezika, \ndobre komunikacijske sposobnosti ter sposobnost kreiranja poslovnih povezav doma in v tujini,\nzavzetost za doseganje rezultatov.\n\n\nPonujamo\n\nPonujamo:\n\nzaposlitev za nedoločen čas, s 6 mesečnim poskusnim obdobjem,\ndelo za polni delovni čas,\nkreativno delo v timu,\ninterni prenos kometenc,\nstrokovni razvoj,\ndolgoročno sodelovanje.\n\n\n\nMesečno plačilo:\npo dogovoru \n\n\n\n"
Nabavnik (m/ž),https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Nabavnik-mz-87424.php,22.02.2018,04:00,Kariera d.o.o., Objavljeno: 21.02.2018 , Kraj dela: Ljubljana,https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Nabavnik-mz-87424.php,"\nZa našega naročnika, uspešno in perspektivno podjetje na področju distribucije industrijske opreme, iščemo ambiciozno in tehnično podkovano osebo za delovno mesto Nabavnik (m/ž). \nVeč o podjetju\n\n\nKariera d.o.o.\nGlavna dejavnost\nV Karieri že od samega začetka v letu 2005 verjamemo v konstanten razvoj ter izboljšave, na kar nenazadnje kaže tudi stalna rast prihodkov ter poslovanja v zadnjih 6 letih.\n\nČe iščete pravo osebo ali pravo delovno mesto, se najprej posvetujte s Karierinim strokovnjakom.\n\nSodelovanje s Kariero vam omogoča dostop do najrazličnejših informacij s področja trga dela in zaposlitvenih priložnosti, saj smo eno od najbolj uspešnih slovenskih kadrovskih podjetij. Zaposleni v podjetju smo namreč specializirani in usmerjeni vsak v svoje strokovno področje trga dela. Zaradi objektivnega in celostnega pogleda, ki nam ga naše delo omogoča, zelo dobro (pre)poznamo vloge, ljudi, priložnosti in talente.\n\nKarierin strokovnjak tako točno ve, kakšne so zahteve na delovnem mestu in kakšne so želje podjetja. Po drugi strani pa ves čas vzpostavljamo in vzdržujemo stike s široko mrežo nadarjenih ljudi s posameznih področij. Kombinacija poznavanja zahtev in želja podjetij ter znanj in sposobnosti ljudi je pri kadrovanju zmagovalna.\nLeto ustanovitve\n2005\nPredstavitev podjetja\nKaj nas dela drugačne?\n\nStrokovnjaki prepoznavamo strokovnjake\nNaše metode dela in tehnike ocenjevanja nam omogočajo, da prepoznamo strokovnjaka za katero koli področje. Zaradi naših lokalnih in globalnih znanj vam lahko pomagamo zadovoljiti vaše individualne kadrovske potrebe, bodisi da gre za kratkoročno delo, dolgoročno sodelovanje ali contracting.\n\nProjektne rešitve\nPoiskati znamo usposobljen kader, ki bo vpet v vaš delovni proces neposredno ali na daljavo, da bo vaš zaposlitveni team lahko svež in aktiven, vaš delovni proces pa nemoten. Vsaka rešitev je prilagojena vašim potrebam, saj z našimi metodami, postopki ravnanja, spremljanjem in analiziranjem kadra v delovnem procesu stremimo k napredku in izboljšavam.\n\n\n\nOpis delovnega mesta\n\nNaloge in odgovornosti:\nGlavne zadolžitve izbranega kandidata bodo: \n\nskrb za pravočasno in ustrezno nabavo materiala, \nspremljanje potreb po materialih in vzdrževanje minimalnih zalog,\npridobivanje konkurenčnih ponudb in pogajanje z dobavitelji,\nkomuniciranje z dobavitelji in spremljanje dobavnih rokov, \npripravljanje in sklepanje pogodb. \n\n\nPričakujemo\n\nPričakujemo:\n\nnajmanj VI. stopnja izobrazbe (ali 5 let delovnih izkušenj na enakem delovnem mestu), \n1 – 3 let delovnih izkušenj na področju nabave, \naktivno znanje angleškega jezika,\npogajalske sposobnosti in sposobnost učinkovite komunikacije, \ntehnični tip osebe,\nsposobnost strateškega razmišljanja,\norganiziranost, samostojnost in vztrajnosti, \ndinamičnost, ambicioznost in ciljna naravnanost,\nvisoka motiviranost in pripravljenost na dodatna izobraževanja,\nvozniški izpit B kategorije. \n\n\nPonujamo\n\nPonujamo:\nKandidatu nudimo zaposlitev za nedoločen čas po uspešno opravljeni poskusni dobi v uspešnem in perspektivnem podjetju, zanimivo in dinamično delo v urejenem in stimulativnem okolju, možnosti dodatnega izobraževanja in kariernega razvoja. \n\n\n\n"
Nabavno prodajni referent za področje kmetijstva v PE Dravograd m/ž,https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Nabavno-prodajni-referent-za-podrocje-kmetijstva-v-PE-Dravograd-85981.php,22.02.2018,04:01,Davidov hram d.o.o. Ljubno, Objavljeno: 26.01.2018 , Kraj dela: Dravograd,https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Nabavno-prodajni-referent-za-podrocje-kmetijstva-v-PE-Dravograd-85981.php,"\nSkozi vsa leta vztrajnega dela je podjetje Davidov hram d.o.o. postalo eno vodilnih privatnih podjetij, ki svoje aktivnosti usmerja v prodajo in distribucijo vseh vrst pijač, živil in kmetijskega programa.\nZaradi širitve oziroma izgradnje nove trgovine v poslovni enoti Dravograd v svoje vrste vabimo nabavno prodajnega referenta (m/ž) za področje kmetijstva.\nVeč o podjetju\n\n\nDavidov hram d.o.o. Ljubno\nPredstavitev podjetja\nDavidov hram d.o.o. Ljubno je srednje veliko podjetje s 25 letno tradicijo. Prisotni smo na celotnem slovenskem trgu in danes štejemo že 12 poslovnih enot. Ker težimo h konstantni rasti in višanju dodane vrednosti, odpiramo nove logistične centre, širimo ponudbo in zaposlujemo nove posameznike. Vizija podjetja je ostati zanesljiv poslovni partner tako kupcem, dobaviteljem kot tudi našim zaposlenim. Poslanstvo podjetja je zagotavljanje dobrih medsebojnih odnosov v namen povečanja zadovoljstva zaposlenih. Naše vrednote so integriteta, spoštovanje, komunikacija, odličnost in inovativnost.\n\n\n\nOpis delovnega mesta\n\nNaloge in odgovornosti:\n\nizvajanje vseh nabavnih in prodajnih aktivnosti na oddelku kmetijstva\niskanje novih dobaviteljev in novih artiklov na podlagi poznavanja trga in praktičnih izkušenj\npredlaganje artiklov in cenovne politike za trgovino\nskrb za količinsko in kakovostno ustreznost nabavljenega blaga\noptimizacija zalog\nspremljanje in realizacija planov nabave in prodaje\ninformiranje kupcev, svetovanje strankam, izpisovanje ponudb\npospeševanje prodaje\nblagajniško poslovanje\nreševanje reklamacij\n\n\nPričakujemo\n\nPričakujemo:\n\npoznavanje širokega področja kmetijstva in delovanje trgovine\npoznavanje nabave in prodaje na področju kmetijstva\nkomunikativnost\nsposobnost za delo s strankami\nobčutek za odgovornost in poštenost\nsamoiniciativnost\nvisoka motiviranost za delo\n\n\nPonujamo\n\nPonujamo:\n\ndelo v manjšem in prijetnem kolektivu\ndvoizmensko zaposlitev za polni delovni čas (delovna vsaka druga sobota po 5 ur, nedelje in prazniki prosto)\nmožnost zaposlitve za nedoločen čas\nurejeno delovno okolje\n\n\n\n\n"
Namestnik poslovodje (m/ž) na Obali,https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Namestnik-poslovodje-mz-na-Obali-87098.php,22.02.2018,04:00,"Mercator, d.d.", Objavljeno: 16.02.2018 , Kraj dela: Obalna regija,https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Namestnik-poslovodje-mz-na-Obali-87098.php,"\nMed svoje sodelavce vabimo NAMESTNIKA POSLOVODJE (m/ž) na Obali.\nVeč o podjetju\n\n\nMercator, d.d.\nPredstavitev podjetja\nPoslovni sistem Mercator, d.d.\nDunajska cesta 107\np. p. 3234\n1001 Ljubljana\nSlovenija\nTelefon: (01) 560 10 00\nE-pošta: info(at)mercator.si\n\nhttp://www.mercatorgroup.si/\n\n\n\nOpis delovnega mesta\n\nNaloge in odgovornosti:\nPri svojem delu boste:\n\nsodelovali pri vodenju in koordiniranju dela v enoti;\nv času odsotnosti nadomeščali poslovodjo z vsemi pristojnostmi;\nizvajali proces prodaje;\nskrbeli za pravilnost prodajnih cen, označbe cen in opremljenost proizvodov z etiketami in pripadajočo dokumentacijo;\nnaročali blago v skladiščih in pri pogodbenih dobaviteljih ter skrbeli za optimalne zaloge;\nvodili predpisane evidence in dokumentacijo;\nopravljali količinski in kvalitativni prevzem blaga;\nreševali reklamacije kupcev;\nizvajali kontrolo glede skladiščenja blaga;\nsodelovali pri organizaciji in vodenju inventur.\n\n\nPričakujemo\n\nPričakujemo:\nČe:\n\nimate dokončano najmanj V. stopnjo izobrazbe,\nvas veseli delo z ljudmi,\nste pozitivno naravnani in znate to prenašati tudi na druge ljudi,\nlahko pridobite potrdilo o nekaznovanosti, potem je ta priložnost kot nalašč za vas.\n\n\nPonujamo\n\nPonujamo:\nPogodbo o zaposlitvi bomo sklenili za nedoločen čas s poskusnim delom.\n\n\n\n"
Namestnik poslovodje (m/ž) na Uncu,https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Namestnik-poslovodje-mz-na-Uncu-87120.php,22.02.2018,04:00,"Mercator, d.d.", Objavljeno: 16.02.2018 , Kraj dela: Unec,https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Namestnik-poslovodje-mz-na-Uncu-87120.php,"\nMed svoje sodelavce vabimo NAMESTNIKA POSLOVODJE (m/ž) na Uncu.\nVeč o podjetju\n\n\nMercator, d.d.\nPredstavitev podjetja\nPoslovni sistem Mercator, d.d.\nDunajska cesta 107\np. p. 3234\n1001 Ljubljana\nSlovenija\nTelefon: (01) 560 10 00\nE-pošta: info(at)mercator.si\n\nhttp://www.mercatorgroup.si/\n\n\n\nOpis delovnega mesta\n\nNaloge in odgovornosti:\nPri svojem delu boste:\n\nsodelovali pri vodenju in koordiniranju dela v enoti;\nv času odsotnosti nadomeščali poslovodjo z vsemi pristojnostmi;\nizvajali proces prodaje;\nskrbeli za pravilnost prodajnih cen, označbe cen in opremljenost proizvodov z etiketami in pripadajočo dokumentacijo;\nnaročali blago v skladiščih in pri pogodbenih dobaviteljih ter skrbeli za optimalne zaloge;\nvodili predpisane evidence in dokumentacijo;\nopravljali količinski in kvalitativni prevzem blaga;\nreševali reklamacije kupcev;\nizvajali kontrolo glede skladiščenja blaga;\nsodelovali pri organizaciji in vodenju inventur.\n\n\nPričakujemo\n\nPričakujemo:\nČe:\n\nimate dokončano najmanj V. stopnjo izobrazbe,\nvas veseli delo z ljudmi,\nste pozitivno naravnani in znate to prenašati tudi na druge ljudi,\nlahko pridobite potrdilo o nekaznovanosti, potem je ta priložnost kot nalašč za vas.\n\n\nPonujamo\n\nPonujamo:\nPogodbo o zaposlitvi bomo sklenili za nedoločen čas s poskusnim delom.\n\n\n\n"
Namestnik poslovodje (m/ž) v Begunjah pri Cerknici,https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Namestnik-poslovodje-mz-v-Begunjah-pri-Cerknici-87114.php,22.02.2018,04:00,"Mercator, d.d.", Objavljeno: 16.02.2018 , Kraj dela: Begunje pri Cerknici,https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Namestnik-poslovodje-mz-v-Begunjah-pri-Cerknici-87114.php,"\nMed svoje sodelavce vabimo NAMESTNIKA POSLOVODJE (m/ž) v Begunjah pri Cerknici.\nVeč o podjetju\n\n\nMercator, d.d.\nPredstavitev podjetja\nPoslovni sistem Mercator, d.d.\nDunajska cesta 107\np. p. 3234\n1001 Ljubljana\nSlovenija\nTelefon: (01) 560 10 00\nE-pošta: info(at)mercator.si\n\nhttp://www.mercatorgroup.si/\n\n\n\nOpis delovnega mesta\n\nNaloge in odgovornosti:\nPri svojem delu boste:\n\nsodelovali pri vodenju in koordiniranju dela v enoti;\nv času odsotnosti nadomeščali poslovodjo z vsemi pristojnostmi;\nizvajali proces prodaje;\nskrbeli za pravilnost prodajnih cen, označbe cen in opremljenost proizvodov z etiketami in pripadajočo dokumentacijo;\nnaročali blago v skladiščih in pri pogodbenih dobaviteljih ter skrbeli za optimalne zaloge;\nvodili predpisane evidence in dokumentacijo;\nopravljali količinski in kvalitativni prevzem blaga;\nreševali reklamacije kupcev;\nizvajali kontrolo glede skladiščenja blaga;\nsodelovali pri organizaciji in vodenju inventur.\n\n\nPričakujemo\n\nPričakujemo:\nČe:\n\nimate dokončano najmanj V. stopnjo izobrazbe,\nvas veseli delo z ljudmi,\nste pozitivno naravnani in znate to prenašati tudi na druge ljudi,\nlahko pridobite potrdilo o nekaznovanosti, potem je ta priložnost kot nalašč za vas.\n\n\nPonujamo\n\nPonujamo:\nPogodbo o zaposlitvi bomo sklenili za nedoločen čas s poskusnim delom.\n\n\n\n"
Namestnik poslovodje (m/ž) v Godoviču,https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Namestnik-poslovodje-mz-v-Godovicu-87123.php,22.02.2018,04:00,"Mercator, d.d.", Objavljeno: 16.02.2018 , Kraj dela: Godovič,https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Namestnik-poslovodje-mz-v-Godovicu-87123.php,"\nMed svoje sodelavce vabimo NAMESTNIKA POSLOVODJE (m/ž) v Godoviču.\nVeč o podjetju\n\n\nMercator, d.d.\nPredstavitev podjetja\nPoslovni sistem Mercator, d.d.\nDunajska cesta 107\np. p. 3234\n1001 Ljubljana\nSlovenija\nTelefon: (01) 560 10 00\nE-pošta: info(at)mercator.si\n\nhttp://www.mercatorgroup.si/\n\n\n\nOpis delovnega mesta\n\nNaloge in odgovornosti:\nPri svojem delu boste:\n\nsodelovali pri vodenju in koordiniranju dela v enoti;\nv času odsotnosti nadomeščali poslovodjo z vsemi pristojnostmi;\nizvajali proces prodaje;\nskrbeli za pravilnost prodajnih cen, označbe cen in opremljenost proizvodov z etiketami in pripadajočo dokumentacijo;\nnaročali blago v skladiščih in pri pogodbenih dobaviteljih ter skrbeli za optimalne zaloge;\nvodili predpisane evidence in dokumentacijo;\nopravljali količinski in kvalitativni prevzem blaga;\nreševali reklamacije kupcev;\nizvajali kontrolo glede skladiščenja blaga;\nsodelovali pri organizaciji in vodenju inventur.\n\n\nPričakujemo\n\nPričakujemo:\nČe:\n\nimate dokončano najmanj V. stopnjo izobrazbe,\nvas veseli delo z ljudmi,\nste pozitivno naravnani in znate to prenašati tudi na druge ljudi,\nlahko pridobite potrdilo o nekaznovanosti, potem je ta priložnost kot nalašč za vas.\n\n\nPonujamo\n\nPonujamo:\nPogodbo o zaposlitvi bomo sklenili za nedoločen čas s poskusnim delom.\n\n\n\n"
Namestnik vodje pisarne m/ž,https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Namestnik-vodje-pisarne-85649.php,22.02.2018,04:02,Bonamico d.o.o., Objavljeno: 22.01.2018 , Kraj dela: Ljubljana,https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Namestnik-vodje-pisarne-85649.php,"\nBonamico d.o.o. je urejeno družinsko podjetje s kvalitetnim poslovanjem na področju pravnega in finančnega svetovanja. Za okoli 800 manjših delodajalcev mesečno pridobivamo specifične subvencije in davčne olajšave.\nV podjetju so redno zaposlene tri osebe, imamo dva zunanja komercialista.\nPisarna se nahaja v Šiški.\nVeč o podjetju\n\n\nBonamico d.o.o.\nGlavna dejavnost\nBonamico d.o.o. je podjetje, ki za svoje stranke pridobiva mesečne subvencije in davčne olajšave.\n\nSpecifičen način dela se prične pri iskanju podatkov o podjetjih, ki izpolnjujejo pogoje za pridobivanje navedenih finančnih ugodnosti, nadaljuje se pri sklepanj  posla s ciljnimi strankami in zaključi z administrativno logistiko pridobivana in uveljavljanja subvencij in davčnih olajšav. \n\nPisarna podjetja je v Ljubljani.\nLeto ustanovitve\n2000\nŠtevilo zaposlenih\n2 - 4\nStoritve ali proizvodi\nFinančno - pravno svetovanje.\n\n"
Nastavljalec (m/ž) - več oseb,https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Nastavljalec-mz---vec-oseb-87322.php,22.02.2018,04:00,Kolektor ATP d.o.o., Objavljeno: 20.02.2018 , Kraj dela: Postojna,https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Nastavljalec-mz---vec-oseb-87322.php,"\nKoncern Kolektor je uspešna družba, ki se ponaša z več kot 50 letno tradicijo v visoko specializirani industrijski proizvodnji. Verjamemo v odgovornost, poštenost, vztrajnost in borbenost, usmerjenost h kupcu, inovativnost ter timski duh. Zavedamo se, da so ključni dejavnik našega poslovnega uspeha usposobljeni in motivirani zaposleni v urejenem in ustvarjalnem okolju, zato jim posvečamo veliko pozornosti pri strokovnemu in kariernemu razvoju.\nPodjetje Kolektor ATP d.o.o., ki je del koncerna Kolektor in deluje na področju razvoja, proizvodnje in trženja izdelkov iz termoplastov za potrebe avtomobilske industrije, vabi v svoje vrste Nastavljalce (m/ž).\nVeč o podjetju\n\n\nKolektor ATP d.o.o.\nGlavna dejavnost\nwww.kolektor.com/podjetja-v-skupini/kolektor-atp\n\n\n\nOpis delovnega mesta\n\nNaloge in odgovornosti:\n\nmenjava brizgalnih orodij na stroju in liniji,\nnastavljanje parametrov stroja, linije v okviru predpisanih vrednosti,\nkorekcije, prenastavljanje stroja, linije v okviru predpisanih vrednosti,\nskrb za ažurnost tehnološke dokumentacije na stroju, liniji,\nskrb za nemoteno delovanje strojev, linije,\nodpravljanje napak in zastojev na stroju, liniji,\nsamovzdrževanje strojev, linij,\nsodelovanje pri remontu strojev, linij,\nposluževanje strojev, linij,\nizvajanje avtokontrole skladno s predpisano dokumentacijo,\nločevanje polizdelkov, izdelkov ustrezne in neustrezne kakovosti,\ndoseganje pričakovane produktivnosti.\n\n\nPričakujemo\n\nPričakujemo:\n\nIV. stopnjo izobrazbe,\npripravljenost za delo v treh izmenah,\nosnovno poznavanje dela z računalnikom,\nodzivnost,\nsposobnost reševanja problemov,\nvestnost.\n\n\nPonujamo\n\nPonujamo:\n\nmožnost strokovnega in osebnega razvoja,\nodlične delovne pogoje v mladem, rastočem kolektivu v Postojni,\nširoke možnosti strokovnega usposabljanja in izobraževanja,\ndinamično delo in strokovni izzivi v stimulativnem delovnem okolju,\nsklenitev delovnega razmerja za določen čas z možnostjo podaljšanja.\n\nDelo bo potekalo v Postojni.\n\n\n\n"
